Región,Provincia,Localidad,Lectura_04_10_24_al_21_10_24,Lectura_22_10_24_al_08_11_24,Lectura_09_11_24_al_22_11_24
Uruguay,Uruguay,Durazno,0,0,0
Uruguay,Uruguay,Constancia,0,0,0
Uruguay,Uruguay,Young,0,0,0
Uruguay,Uruguay,Palmitas,0,0,0
Uruguay,Uruguay,Sanchez,0,0,0
Uruguay,Uruguay,Rolón,0,Sin dato,0
Uruguay,Uruguay,Canelones,0,Sin dato,0
Uruguay,Uruguay,Arenal Grande,0,0,0
Uruguay,Uruguay,Miguelete,2,0,0
Uruguay,Uruguay,Cuchilla del Perdido,0,0,0
Uruguay,Uruguay,Campana,1,Sin dato,0
Uruguay,Uruguay,Cardona,0,0,Sin dato
Uruguay,Uruguay,Ismael Cortinas,0,Sin dato,Sin dato
Uruguay,Uruguay,Rocha,0,0,Sin dato
